kelde,kel+di,Wohl,.ABS,noun
kelde,kēl-d-i,wohl sein; wohl machen,d-ANTIP,verb
kelde,kēl-d-i,wohl sein; wohl machen,d-TR.IMP,verb
keldiani,kel+di-i-ane,Wohl,3POSS.SG-ABL/INS,noun
keldinibāe,kel+di-ne-ve-ae,Wohl,RELAT.SG-GEN-INS,noun
keldāi,kel+di-ae,Wohl,INS,noun
kenna,keni-na,u.B.,RELAT.PL.ABS,noun
kenna,kenni-a,u.B.,ESS,noun
kešše,Kešše,PN,.ABS,noun
keššenidal,Kešše-ne-da=l,PN,RELAT.SG-DIR=3PL.ABS,noun
keššeniva,Kešše-ne-va,PN,RELAT.SG-DAT,noun
keššenišša,Kešše-ne-ž=nna,PN,RELAT.SG-ERG=3SG.ABS,noun
keššenīel,Kešše-ne-ž=l,PN,RELAT.SG-ERG=3PL.ABS,noun
keššippan,Kešše=ffa=an,PN,.ABS=2PL.ABS=CON,noun
kešḫenāži,kešḫi-na-až-ve,Thron,RELAT.PL-PL-GEN,noun
kešḫi,kešḫi,Thron,.ABS,noun
kešḫidan,kešḫi-dan,Thron,ABL,noun
kešḫidan,kešḫi-i-dan,Thron,3POSS.SG-ABL,noun
kešḫini,kešḫi-ne-e,Thron,RELAT.SG-DIR/LOC,noun
kešḫīda,kešḫi-i-da,Thron,3POSS.SG-DIR,noun
kiaženidan,kiaže-ne-da=an,Meer,RELAT.SG-DIR=CON,noun
kiaženidan,kiaže-ne-da=n,Meer,RELAT.SG-DIR=3SG.ABS,noun
kiaži,kiaže,Meer,.ABS,noun
kibašši,kev-a-šše,setzen; stellen; legen,INT-NMLZ.ABS,verb
kibašši,kib+a+šše,u.B.,.ABS,noun
kibe,kev-e,setzen; stellen; legen,STAT,verb
kibe,kippe,u.B.,.ABS,noun
kibi,kibi,u.B.,.ABS,noun
kibibād,kev-i-b-a=d,setzen; stellen; legen,ANTIP-b-EPNTH=1SG.ABS,verb
kibibād,kev-i-eva=d,setzen; stellen; legen,MOD.AG-POT=1SG.ABS,verb
kibli,keb+li,Jäger,.ABS,noun
kibridadel,kibridi-a=dil,Sulfur?,ESS=1PL.ABS,noun
kibridadel,kibridi=dil,Sulfur?,.ABS=1PL.ABS,noun
kibulaēšša,kev-o-l-ae-ž=nna,setzen; stellen; legen,MOD.PAT-l-PURP-ž=3SG.ABS,verb
kibuppu,kev-uffu,setzen; stellen; legen,1A.SG.NEG,verb
kibure,kib+o+re,u.B.,.ABS,noun
kibure,kiburi-ne,u.B.,ABL/INS,noun
kibure,kiburi-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
kibāšši,kev-a-šše,setzen; stellen; legen,INT-NMLZ.ABS,verb
kibāšši,kib+a+šše,u.B.,.ABS,noun
kibōliž,kev-o-l-ež,setzen; stellen; legen,MOD.PAT-l-OPT,verb
kigaduwamma,kig-ad-u-a=mma,u.B.,ad-MED-3A.SG=2SG.ABS,verb
kigaduwamma,kig-ad-u-a=mma,u.B.,ad-MED-3A.SG=CON,verb
kiglibadallin,Kiglibadalli=n,PN,.ABS=3SG.ABS,noun
kikkunima,kikk+o+ni=ma,u.B.,.ABS=2SG.ABS,noun
kikkunima,kikk+o+ni=ma,u.B.,.ABS=CON,noun
kikkunimma,kikk+o+ni=mma,u.B.,.ABS=2SG.ABS,noun
kikkunimma,kikk+o+ni=mma,u.B.,.ABS=CON,noun
kikkuġēda,kikk-oġ-ed-a,u.B.,oġ-FUT-3A.SG,verb
kiligileštum,keli+gel-ešt-o-m,hochlegen,RES-TR.PFV-3A.SG,verb
kiluffa,kēl-uff-a,wohl sein; wohl machen,uff-3A.SG,verb
kiluffa,kēl-uff-a,wohl sein; wohl machen,uff-INT,verb
kilum,kēl-o=m,wohl sein; wohl machen,MOD.PAT=2SG.ABS,verb
kilānab,kil+ān-a-b,hochragen,INT-b,verb
kilānež,kil+ān-i-ež,hochragen,MOD.AG-OPT,verb
kilōlu,kēl-ol-o,wohl sein; wohl machen,ol-MOD.PAT,verb
kilūni,kil+ōn-i,sich erheben?,ANTIP,verb
kinnāri,kinn+ār+i,u.B.,.ABS,noun
kinnāri,kinn-ar-i,u.B.,ITER-ANTIP,verb
kināe,kin-i-ae,u.B.,MOD.AG-PURP,verb
kināe,kini-ae,u.B.,INS,noun
kippinež,kippi-ne-ž,Macht?,RELAT.SG-ERG,noun
kippiniž,kippi-ne-ž,Macht?,RELAT.SG-ERG,noun
kippēna,kippe-na,u.B.,RELAT.PL.ABS,noun
kiptaneda,kip-d-an-ed-a,u.B.,d-an-FUT-3A.SG,verb
kiptaneda,kipt-an-ed-a,u.B.,an-FUT-3A.SG,verb
kiraraštum,kir-ar-ašt-o-m,u.B.,ITER-RES-TR.PFV-3A.SG,verb
kirarinna,kir+ar+i+nni-a,u.B.,ESS,noun
kirarinni,kir+ar+i+nni,u.B.,.ABS,noun
kirarinni,kir+ari+ni-ne,u.B.,ABL/INS,noun
kirarinni,kir+ari+ni-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
kirarinnilam,kir+ar+i+nni-i=l=am,u.B.,3POSS.SG.ABS=3PL.ABS=CON,noun
kirarnež,kir+ari+ni-i-ž,u.B.,3POSS.SG-ERG,noun
kirarnež,kir+ari+ni-ž,u.B.,ERG,noun
kirarni,kir+ari+ni,u.B.,.ABS,noun
kirašši,ker+a+šše,dauerhaft; lang,.ABS,ADJ
kiraššulaēž,kir+ašš-o-l-ae-ž,lang / dauerhaft machen,MOD.PAT-l-PURP-ž,verb
kiražima,ker+ā+že=ma,dauerhaft; lang,.ABS=CON,ADJ
kirenze,kire+n+ze,Freilassung,.ABS,noun
kirenzi,kire+n+ze,Freilassung,.ABS,noun
kirinida,kire-ne-da,u.B.,RELAT.SG-DIR,noun
kirinzi,kire+n+ze,Freilassung,.ABS,noun
kirmana,kir+man-a,achtzehn,ESS,NUM
kirmānzeni,kir+mān+ze-ne-e,achtzehnter,RELAT.SG-DIR/LOC,NUM
kirulēž,kir-o-l-ež,u.B.,MOD.PAT-l-OPT,verb
kirunna,kir-o=nna,freilassen,MOD.PAT=3SG.ABS,verb
kirāe,kiri-ae,u.B.,INS,noun
kirāži,ker+ā+že,dauerhaft; lang,.ABS,ADJ
kirāžima,ker+ā+že=ma,dauerhaft; lang,.ABS=CON,ADJ
kirētte,kerētte,lang?,.ABS,ADJ
kirġe,kirġe,(Umwallung der) Oberstadt,.ABS,noun
kirġivi,kirġe-ve,(Umwallung der) Oberstadt,GEN,noun
kiverra,kevri-na,Ältester,RELAT.PL.ABS,noun
kivirāžan,kevri-na-až-a=n,Ältester,RELAT.PL-PL-DAT/ESS=3SG.ABS,noun
kivori,kev-o-re,setzen; stellen; legen,PAT-PTCP.ABS,verb
kivožuž,kev+o+že-ož,u.B.,EQU,noun
kivožuž,kev-ož-o-ež,setzen; stellen; legen,ož-MOD.PAT-OPT,verb
kivožuž,kiv-ož-o-ež,u.B.,ož-MOD.PAT-OPT,verb
kivudu,kev-ud-u,setzen; stellen; legen,ud-MED,verb
kivērāšta,kevri-na-až-da,Ältester,RELAT.PL-PL-DIR,noun
kivōrġēnivōž,kiv+ōr+ġē-ne-ve-ož,u.B.,RELAT.SG-GEN-EQU,noun
kivōrġēnivōž,kiv+ōr+ġē-ne-ve-ož,u.B.,RELAT.SG-GEN-ERG,noun
kiāžēni,kiaže-ne,Meer,ABL/INS,noun
kiāžēni,kiaže-ne-e,Meer,RELAT.SG-DIR/LOC,noun
kiġenež,kiġe-ne-ž,u.B.,RELAT.SG-ERG,noun
kiġenež,kiʾe-ne-ž,u.B.,RELAT.SG-ERG,noun
kiġenež,kiḫḫe-ne-ž,u.B.,RELAT.SG-ERG,noun
kiškižiaššenina,kiš+kiž+i+a+šše+ni-na,u.B.,RELAT.PL.ABS,noun
kiškižiaššenina,kiš+kiž+i+a+šše-ne-nna,u.B.,RELAT.SG-EQU2,noun
kiššen,Kešše=n,PN,.ABS=3SG.ABS,noun
kiššen,Kešše=n,PN,.ABS=CON,noun
kišši,Kešše,PN,.ABS,noun
kiššitamašši,kišš-i,u.B.,ANTIP,verb
kiššitamašši,kišš-i-d-a-ma-šše,u.B.,TR-PL.A-3A-NEG-NMLZ.ABS,verb
kiššitamašši,kišši,u.B.,.ABS,noun
kiššitamašši,tam+a+šše,u.B.,.ABS,noun
kišḫeni,kešḫi-ne-e,Thron,RELAT.SG-DIR/LOC,noun
kišḫi,kešḫ-i,thronen,ANTIP,verb
kišḫiažal,kešḫi-i-až-a=l,Thron,3POSS-PL-DAT/ESS=3PL.ABS,noun
kišḫida,kešḫi-da,Thron,DIR,noun
kišḫida,kešḫi-i-da,Thron,3POSS.SG-DIR,noun
kišḫiden,kešḫ-id-en,thronen,PL.A-3JUSS,verb
kišḫin,kešḫi-n,Thron,ABL/INS,noun
kišḫini,kešḫi-ne,Thron,ABL/INS,noun
kišḫini,kešḫi-ne-e,Thron,RELAT.SG-DIR/LOC,noun
kišḫinin,kešḫi-ne-n,Thron,RELAT.SG-ABL/INS,noun
kišḫiža,kešḫ-iž-a,thronen,iž-INT,verb
kižarženež,kiž+ar+že-ne-ž,u.B.,RELAT.SG-ERG,noun
kižipsōvāe,kižipsōvae,u.B.,.ABS,noun
kubababāi,Kubaba-ve-ae,DN,GEN-INS,noun
kubaġāe,kub-aġ-i-ae,u.B.,aġ-MOD.AG-PURP,verb
kubaġāe,kubaġi-ae,u.B.,INS,noun
kubāġinel,kubāġi-ne-e=l,eine Kopfbedeckung,RELAT.SG-DIR/LOC=3PL.ABS,noun
kubāġinel,kubāġi-ne-ž=l,eine Kopfbedeckung,RELAT.SG-ERG=3PL.ABS,noun
kubāġinel,kubāġi-ne=l,eine Kopfbedeckung,ABL/INS=3PL.ABS,noun
kudukku,kud-o-kko,fallen; niederwerfen,INT-NEG,verb
kudunib,kuduni-v,Nacken?,2POSS.SG.ABS,noun
kula,kol-a,ablassen; beiseite lassen,INT,verb
kula,kul-a,sprechen,INT,verb
kula,kul-a,u.B.,INT,verb
kula,kuli-a,u.B.,ESS,noun
kulamudutki,kul+am+ud+ut+ki,Verleumdung,.ABS,noun
kulamudutkāi,kul+am+ud+ut+ki-ae,Verleumdung,INS,noun
kulamurnella,kulamur+ni-i=lla,u.B.,3POSS.SG.ABS=3PL.ABS,noun
kulamōrrinibi,kul+am+ō+rre-ne-ve,u.B.,RELAT.SG-GEN,noun
kulamū,kul-am-aw,sprechen,FACT-1A.SG,verb
kulamū,kul-am-u,sprechen,FACT-MED,verb
kulamū,kul-am-u-aw,sprechen,FACT-MED-1A.SG,verb
kuldim,kul-d-i=m,sprechen,d-TR.IMP=2SG.ABS,verb
kuldubin,kuldubi-n,u.B.,ABL/INS,noun
kuldum,kul-d-o=m,sprechen,d-MOD.PAT=CON,verb
kuldum,kul-d-u=m,sprechen,d-MED=2SG.ABS,verb
kulimmāššōḫḫa,kul+i+mm+ā+šš+ō+ḫḫe-a,u.B.,ESS,noun
kulimāššināža,kul+i+m+ā+šše-na-až-a,u.B.,RELAT.PL-PL-DAT/ESS,noun
kuliġiani,kul+i+ġe-i-ane,Ausspruch?; das Sprechen?,3POSS.SG-ABL/INS,noun
kullāe,kol-i-l-ae,ablassen; beiseite lassen,MOD.AG-l-PURP,verb
kullāe,kul-i-l-ae,sprechen,MOD.AG-l-PURP,verb
kulmiḫuštal,kulm-i,u.B.,ANTIP,verb
kulmiḫuštal,kulm-iġ-ož-d-a=l,tief sein?,iġ-PST-PL.A-3A=3PL.ABS,verb
kulmiḫuštal,kulm-iġ-ož-d-a=l,tief sein?,iġ-PST-d-INT=3PL.ABS,verb
kulmiḫuštal,kulm-iġ-ušt-a=l,u.B.,iġ-RES-3A.SG=3PL.ABS,verb
kulmiḫuštal,kulm-iġ-ušt-a=l,u.B.,iġ-RES-INT=3PL.ABS,verb
kulmiḫuštal,kulmi,u.B.,.ABS,noun
kulmiḫuštal,ḫušt-a=l,u.B.,INT=3PL.ABS,verb
kulmiḫuštal,ḫušte-a=l,u.B.,ESS=3PL.ABS,noun
kulmiḫuštal,ḫō-ož-d-a=l,rufen,PST-PL.A-3A=3PL.ABS,verb
kulmiḫuštal,ḫō-ož-d-a=l,rufen,PST-d-3A.SG=3PL.ABS,verb
kulmiḫuštal,ḫō-ušt-a=l,rufen,RES-3A.SG=3PL.ABS,verb
kulmiḫuštal,ḫō-ušt-a=l,rufen,RES-INT=3PL.ABS,verb
kulmu,kulm-o,u.B.,MOD.PAT,verb
kulmu,kulm-u,u.B.,MED,verb
kulmuppa,kulm-upp-a,u.B.,upp-3A.SG,verb
kulmuppa,kulm-upp-a,u.B.,upp-INT,verb
kulmuri,kulm+o+re,u.B.,.ABS,noun
kulmurina,kulm+o+re-na,u.B.,RELAT.PL.ABS,noun
kulmurri,kulm+o+re-ne,u.B.,ABL/INS,noun
kulmurri,kulm+o+re-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
kulmōri,kulm+o+re,u.B.,.ABS,noun
kulmōrrin,kulmōri-ne-n,u.B.,RELAT.SG-ABL/INS,noun
kulumbi,kul+u+mb-i,u.B.,ANTIP,verb
kulumbi,kulumbi,u.B.,.ABS,noun
kulumbi,kulumbi-i,u.B.,3POSS.SG.ABS,noun
kulužašši,kul-ož-a-šše,sprechen,PST-3A.SG-NMLZ.ABS,verb
kulužašši,mal-ož-a-šše,u.B.,PST-3A.SG-NMLZ.ABS,verb
kulvenāma,kulve-na=ma,u.B.,RELAT.PL.ABS=CON,noun
kulzinež,kulzi-ne-ž,u.B.,RELAT.SG-ERG,noun
kulziž,kulzi-i-ž,u.B.,3POSS.SG-ERG,noun
kulziž,kulzi-ž,u.B.,ERG,noun
kulōrum,kul-ur-o-m,sprechen,ur-TR.PFV-3A.SG,verb
kulūrum,kul-ur-o-m,sprechen,ur-TR.PFV-3A.SG,verb
kumarbi,Kumarve,DN,.ABS,noun
kumarbinive,Kumarve-ne-ve,DN,RELAT.SG-GEN,noun
kumarbinī,Kumarve-ne-ž,DN,RELAT.SG-ERG,noun
kumarbiž,Kumarve-ž,DN,ERG,noun
kumarve,Kumarve,DN,.ABS,noun
kumarvenel,Kumarve-ne-ž=l,DN,RELAT.SG-ERG=3PL.ABS,noun
kumarvenella,Kumarve-ne-ž=lla,DN,RELAT.SG-ERG=3PL.ABS,noun
kumarvenež,Kumarve-ne-ž,DN,RELAT.SG-ERG,noun
kumarvinīel,Kumarve-ne-ž=l,DN,RELAT.SG-ERG=3PL.ABS,noun
kumdi,kūm+de,Turm,.ABS,noun
kummenive,Kumme-ne-ve,GN,RELAT.SG-GEN,noun
kummini,Kumme-ne-e,GN,RELAT.SG-DIR/LOC,noun
kumminibi,Kumme-ne-ve,GN,RELAT.SG-GEN,noun
kumminim,Kumme=n=i=m,GN,.ABS=3SG.ABS=EPNTH=CON,noun
kumminive,Kumme-ne-ve,GN,RELAT.SG-GEN,noun
kumminivi,Kumme-ne-ve,GN,RELAT.SG-GEN,noun
kumminivož,Kumme-ne-ve-ož,GN,RELAT.SG-GEN-ERG,noun
kummōġi,kumm+ō+ġe,zu Kumme gehörig,.ABS,ADJ
kumri,kumri,ein Priester,.ABS,noun
kumrie,kumri-e,ein Priester,3POSS.SG.ABS,noun
kumrie,kumri-i-e,ein Priester,3POSS.SG-DIR/LOC,noun
kumrie,kumrē,u.B.,.ABS,noun
kumruḫḫāl,kumr+o+ḫḫe-a=l,u.B.,ESS=3PL.ABS,noun
kundari,kundari,u.B.,.ABS,noun
kundarrin,kundari-ne-n,u.B.,RELAT.SG-ABL/INS,noun
kundi,kund-i,u.B.,ANTIP,verb
kundi,kunde,u.B.,.ABS,noun
kundāri,kundāri,u.B.,.ABS,noun
kundārrin,kundāri-ne-n,u.B.,RELAT.SG-ABL/INS,noun
kungallē,kungallē,Fettschwanzschaf,.ABS,noun
kuniniba,kune-ne-va,u.B.,RELAT.SG-DAT,noun
kuninibi,kune-ne-ve,u.B.,RELAT.SG-GEN,noun
kurannia,kur+a+nni-i-a,u.B.,3POSS.SG-ESS,noun
kurannia,kur-ann-i-a,u.B.,ann-TR-3A.SG,verb
kuraḫḫa,kur+a+ḫḫe-a,Servierer,ESS,noun
kuraḫḫa,kur+aḫḫ+i-a,Servierer,ESS,noun
kuraḫḫi,kur+aḫḫ+i,Servierer,.ABS,noun
kurgōrveašša,kurgōrvi-i-až=nna,u.B.,3POSS-PL.ABS=3SG.ABS,noun
kuruppa,kur-upp-a,erwidern,upp-3A.SG,verb
kuruppa,kur-upp-a,erwidern,upp-INT,verb
kuruppa,kur-upp-a,u.B.,upp-3A.SG,verb
kuruppa,kur-upp-a,u.B.,upp-INT,verb
kuruppa,kuruppi-a,u.B.,ESS,noun
kutkūda,kut+kūd-a,u.B.,3A.SG,verb
kutkūda,kut+kūdi-a,u.B.,ESS,noun
kutkūda,kutk-ud-a,u.B.,ud-3A.SG,verb
kuttae,kutte-ae,u.B.,INS,noun
kutte,kud-id-en,fallen; niederwerfen,PL.A-3JUSS,verb
kutteni,kutte-ne,u.B.,ABL/INS,noun
kutteni,kutte-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
kuttivenna,kuttive+ni-na,u.B.,RELAT.PL.ABS,noun
kuttivenna,kuttive-na,u.B.,RELAT.PL,noun
kuttivenna,kuttive-nna,u.B.,EQU2,noun
kuzuġi,kuz+o+ġe,u.B.,.ABS,noun
kuzuġi,kuz-oġ-i,u.B.,oġ-ANTIP,verb
kužapḫi,Kužaġ-ve,DN,GEN,noun
kužuškuženie,kuž+u+šk+o+že-ne,u.B.,ABL/INS,noun
kužuškuženie,kuž+u+šk+o+že-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
kužuškuženie,kuž+u+šk+o+že-ne-ve,u.B.,RELAT.SG-GEN,noun
kāballež,kabli-ne-ž,Kupfer,RELAT.SG-ERG,noun
kābarra,kābari-na,u.B.,RELAT.PL.ABS,noun
kādala,kad-al-a,sagen; sprechen,al-3A.SG,verb
kādala,kad-al-a,sagen; sprechen,al-INT,verb
kādala,kād+ali-a,u.B.,ESS,noun
kāde,kadi,u.B.,.ABS,noun
kāde,kāde,Gerste?,.ABS,noun
kādi,kad-i,sagen; sprechen,ANTIP,verb
kādi,kadi,u.B.,.ABS,noun
kādia,kad-i-a,sagen; sprechen,TR-3A.SG,verb
kādukku,kad-o-kko,sagen; sprechen,INT-NEG,verb
kādāšti,kad-ašt-i,sagen; sprechen,RES-ANTIP,verb
kādāšti,kad-ašt-i,sagen; sprechen,RES-TR.IMP,verb
kādōva,kad-u-a,sagen; sprechen,MED-3A.SG,verb
kādūlāīn,kad-o-l-ae-n,sagen; sprechen,MOD.PAT-l-PURP-n,verb
kādūlāīn,kad-o-l-ae=n,sagen; sprechen,MOD.PAT-l-PURP=3SG.ABS,verb
kādūlāīn,kad-o-l-ae=n,sagen; sprechen,MOD.PAT-l-PURP=CON,verb
kādūlāīn,kad-ol-i-ae-n,sagen; sprechen,ol-MOD.AG-PURP-n,verb
kādūlāīn,kad-ol-i-ae=n,sagen; sprechen,ol-MOD.AG-PURP=3SG.ABS,verb
kādūlāīn,kad-ol-i-ae=n,sagen; sprechen,ol-MOD.AG-PURP=CON,verb
kāla,kāl-a,u.B.,INT,verb
kāla,kāli-a,u.B.,ESS,noun
kāllež,kāli-ne-ž,u.B.,RELAT.SG-ERG,noun
kāmmi,kamme,ein Tier,.ABS,noun
kāni,kāni,u.B.,.ABS,noun
kāri,kar-i,u.B.,ANTIP,verb
kāri,kāri,u.B.,.ABS,noun
kāržib,karži-v,Lippen,2POSS.SG.ABS,noun
kāssi,kāze,Becher,.ABS,noun
kāvāl,kāv-a=lla,u.B.,INT=3PL.ABS,verb
kāvāl,kāvi-a=l,u.B.,ESS=3PL.ABS,noun
kāzi,kāze,Becher,.ABS,noun
kāzuž,kāze-ož,Becher,EQU,noun
kāzōž,kāze-ož,Becher,EQU,noun
kāššui,kāššui,u.B.,,unclear
kāža,kāž-a,u.B.,INT,verb
kāža,kāži-a,u.B.,ESS,noun
kāžla,kažl-a,stark sein,INT,verb
kāžla,kažli-a,"stark, Stärke",ESS,noun
kāžukku,kāž-o-kko,u.B.,INT-NEG,verb
kāžuž,kāze-ož,Becher,EQU,noun
kēažima,kiaže=ma,Meer,.ABS=CON,noun
kēba,ke-i-eva,setzen; stellen; legen,MOD.AG-POT,verb
kēba,kev-a,setzen; stellen; legen,INT,verb
kēba,kēbi-a,u.B.,ESS,noun
kēbillāžuž,keb+li-na-až-ož,Jäger,RELAT.PL-PL-ERG,noun
kēbina,kēbi-na,u.B.,RELAT.PL.ABS,noun
kēbini,kēbi-ne,u.B.,ABL/INS,noun
kēbini,kēbi-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
kēbli,keb+li,Jäger,.ABS,noun
kēbulāešša,kev-o-l-ae-ž=nna,setzen; stellen; legen,MOD.PAT-l-PURP-ž=3SG.ABS,verb
kēda,kēd-a,u.B.,INT,verb
kēda,kēdi-a,u.B.,ESS,noun
kēdadužei,kēd+ad+o+že-i,u.B.,3POSS.SG.ABS,noun
kēladi,kēl-ad-i,wohl sein; wohl machen,ad-ANTIP,verb
kēldāi,kel+di-ae,Wohl,INS,noun
kēlula,kēl-ol-a,wohl sein; wohl machen,ol-3A.SG,verb
kēlādi,kēl-ad-i,wohl sein; wohl machen,ad-ANTIP,verb
kēlġēdeni,kēlġēdi-ne,u.B.,ABL/INS,noun
kēlġēdeni,kēlġēdi-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
kēlōla,kēl-ol-a,wohl sein; wohl machen,ol-3A.SG,verb
kēnnādal,kēnn+ār+i-a=l,u.B.,ESS=3PL.ABS,noun
kēnnādal,kēnn-ad-a=l,u.B.,ad-3A.SG=3PL.ABS,verb
kēnnādal,kēnn-ad-a=l,u.B.,ad-INT=3PL.ABS,verb
kēnnādal,kēnn-ar-a=l,u.B.,ITER-3A.SG=3PL.ABS,verb
kēnnādal,kēnn-ar-a=l,u.B.,ITER-INT=3PL.ABS,verb
kēnnādal,kēnnādi-a=l,u.B.,ESS=3PL.ABS,noun
kēraži,ker+a+šše,dauerhaft; lang,.ABS,ADJ
kērenze,kire+n+ze,Freilassung,.ABS,noun
kēriuššininna,kēr-i-o-šše-ne-nna,u.B.,TR-2A.SG-NMLZ-RELAT.SG-EQU2,noun
kērāži,ker+ā+že,dauerhaft; lang,.ABS,ADJ
kērāžuž,ker-až-o-ež,lang / dauerhaft sein,až-MOD.PAT-OPT,verb
kērēni,kēri-e-ne,u.B.,3POSS.SG-ABL/INS,noun
kērēni,kērē-ne,u.B.,ABL/INS,noun
kērēni,kērē-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
kēva,kev-a,setzen; stellen; legen,INT,verb
kēva,kevi-a,u.B.,ESS,noun
kēverra,kevri-na,Ältester,RELAT.PL.ABS,noun
kēvirrām,kevri-na=m,Ältester,RELAT.PL.ABS=CON,noun
kēški,keški,dritter,.ABS,NUM
kēšḫe,kešḫi,Thron,.ABS,noun
kīaži,kiaže,Meer,.ABS,noun
kībašši,kib+a+šše,u.B.,.ABS,noun
kībašši,kib-a-šše,u.B.,INT-NMLZ.ABS,verb
kīdāba,kīdāvi-a,ein Gewand,ESS,noun
kīdāvae,kīdāvi-ae,ein Gewand,INS,noun
kīgi,kīge,drei,.ABS,NUM
kīgie,kīge,drei,.ABS,NUM
kīgiāža,kīge-i-až-a,drei,3POSS-PL-DAT/ESS,NUM
kīli,ke-i-le,setzen; stellen; legen,MOD.AG-1JUSS,verb
kīli,kil-i,u.B.,ANTIP,verb
kīli,kili,u.B.,.ABS,noun
kīppinež,kippi-ne-ž,Macht?,RELAT.SG-ERG,noun
kīrenzamma,kire+n+ze-a=mma,Freilassung,ESS=CON,noun
kīruġida,kir-oġ-ed-a,u.B.,oġ-FUT-3A.SG,verb
kīzirriva,kīziri-ne-va,u.B.,RELAT.SG-DAT,noun
kīzirženi,kīzir+že-ne,u.B.,ABL/INS,noun
kīzirženi,kīzir+že-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
kīzīrriva,kīziri-ne-va,u.B.,RELAT.SG-DAT,noun
kīškūppēnida,kīšk+ūpp+ē-ne-da,u.B.,RELAT.SG-DIR,noun
kōlež,kol-i-ež,ablassen; beiseite lassen,MOD.AG-OPT,verb
kōlma,kōlm-a,u.B.,INT,verb
kōlma,kōlmi-a,u.B.,ESS,noun
kōmura,kōm-ur-a,u.B.,ur-INT,verb
kōmura,kōmuri-a,u.B.,ESS,noun
kōppannal,kōpp+a+nni-a=l,u.B.,ESS=3PL.ABS,noun
kōruppi,kōr-upp-i,u.B.,upp-ANTIP,verb
kōruppi,kōruppi,u.B.,.ABS,noun
kūdadena,kūdade-na,u.B.,RELAT.PL.ABS,noun
kūdaīž,kud-i-ae-ž,fallen; niederwerfen,MOD.AG-PURP-ž,verb
kūdu,kud-o,fallen; niederwerfen,MOD.PAT,verb
kūgukku,kūg-o-kko,u.B.,INT-NEG,verb
kūliamma,kul-i-a-mma,sprechen,TR-3A.SG-NEG,verb
kūlīna,kuli-na,u.B.,RELAT.PL.ABS,noun
kūmdenivenin,kūm+de-ne-ve-ne-e=n,Turm,RELAT.SG-GEN-RELAT.SG-DIR/LOC=3SG.ABS,noun
kūmdenivenin,kūm+de-ne-ve-ne-n,Turm,RELAT.SG-GEN-RELAT.SG-ABL/INS,noun
kūmurrida,kūmuri-ne-da,u.B.,RELAT.SG-DIR,noun
kūninin,kune-ne-e=n,u.B.,RELAT.SG-DIR/LOC=3SG.ABS,noun
kūninin,kune-ne-e=n,u.B.,RELAT.SG-DIR/LOC=CON,noun
kūninin,kune-ne-n,u.B.,RELAT.SG-ABL/INS,noun
kūninin,kune-ne=n,u.B.,ABL/INS=3SG.ABS,noun
kūninin,kune-ne=n,u.B.,ABL/INS=CON,noun
kūžaġ,Kužaġ,DN,.ABS,noun
kūžuġ,Kužuġ,DN,.ABS,noun
lablaḫḫinež,labla+ḫḫe-ne-ž,Zeder,RELAT.SG-ERG,noun
lablaḫḫini,labla+ḫḫe-ne,Zeder,ABL/INS,noun
lablaḫḫini,labla+ḫḫe-ne-e,Zeder,RELAT.SG-DIR/LOC,noun
lablaḫḫinida,labla+ḫḫe-ne-da,Zeder,RELAT.SG-DIR,noun
lallarrež,lallari-ne-ž,Klagepriester,RELAT.SG-ERG,noun
laġlaḫḫini,Laġlaḫḫi-ne,GN,ABL/INS,noun
laġlaḫḫini,Laġlaḫḫi-ne-e,GN,RELAT.SG-DIR/LOC,noun
lullimbara,lull+i+mb+ar+i-a,u.B.,ESS,noun
madaffa,mādi-a=ffa,Weisheit,ESS=2PL.ABS,noun
madappa,mādi-a=ffa,Weisheit,ESS=2PL.ABS,noun
madla,mad-l-a,u.B.,l-INT,verb
madla,madl-a,u.B.,INT,verb
madla,madli-a,u.B.,ESS,noun
madāppa,mādi-a=ffa,Weisheit,ESS=2PL.ABS,noun
madōli,mād-ol-i,weise sein / machen,ol-ANTIP,verb
magaldenibi,magaldi-ne-ve,ein Brot,RELAT.SG-GEN,noun
magaldiniba,magaldi-ne-va,ein Brot,RELAT.SG-DAT,noun
magaldinibināža,magaldi-ne-ve-na-až-a,ein Brot,RELAT.SG-GEN-RELAT.PL-PL-DAT/ESS,noun
magaldinibād,magaldi-ne-va=d,ein Brot,RELAT.SG-DAT=1SG.ABS,noun
mala,mal-a,u.B.,INT,verb
mala,mali-a,u.B.,ESS,noun
malladael,mall+ade-ae=l,Schüssel; Schale,INS=3PL.ABS,noun
malvāži,malvāži,u.B.,.ABS,noun
malāe,mal-i-ae,u.B.,MOD.AG-PURP,verb
malāe,mali-ae,u.B.,INS,noun
mana,man-a,3PRON,ESS,PRON
mana,mān+a,PRON.INDF,,PRON
